,__type,AreaNum,AreaType,BallotOrder,CandidateID,CountyID,CountyName,CurrentDateTime,IsReported,OfficeSeqNo,PartyCode,PartyName,PrecinctName,PrecinctsPartial,PrecinctsReporting,RaceID,RaceName,RecountPercent,RecountVotes,StatePrecinctID,TotalPrecincts,VoteFor,Winner,calcCandidate,calcCandidatePercentage,calcCandidateVotes,Unnamed: 26
55,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #11,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,21,731,1,False,For,0,0,
56,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #12,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,22,731,1,False,Against,0,0,
57,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #12,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,22,731,1,False,For,0,0,
58,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #14,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,3,731,1,False,Against,0,0,
59,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #14,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,3,731,1,False,For,0,0,
60,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #15,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,4,731,1,False,Against,0,0,
61,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #15,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,4,731,1,False,For,0,0,
62,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #16,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,23,731,1,False,Against,0,0,
63,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #16,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,23,731,1,False,For,0,0,
64,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #17,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,5,731,1,False,Against,0,0,
65,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #17,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,5,731,1,False,For,0,0,
66,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #18,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,6,731,1,False,Against,0,0,
67,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #18,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,6,731,1,False,For,0,0,
68,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #19,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,7,731,1,False,Against,0,0,
69,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #19,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,7,731,1,False,For,0,0,
70,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #20,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,24,731,1,False,Against,0,0,
71,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #20,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,24,731,1,False,For,0,0,
72,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #21,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,9,731,1,False,Against,0,0,
